Record_num;Frame_signature;Status;Unix_Timestamp;X;Y;Z;Pitch;Yaw;Roll
0;26890;0;1778063558.971184;-0.0907742001376862;0.0075069552469710496;-0.4386558642151926;-6.759769067378342;-5.463881269956853;0.17503467022641372
0;26893;0;1778063558.9947162;-0.08466548043016854;0.010531428735902194;-0.5679112566934141;-6.750547740512269;-5.1081118036202735;0.17508504853932289
0;26897;0;1778063559.02665;-0.07395867440447748;0.007501305121027317;-0.44575684063165233;-6.672602683016504;-4.767786433595896;0.17551625043432084
0;26901;0;1778063559.057475;-0.0690965070935794;0.007790976490998002;-0.33055216825278344;-6.143401389898255;-4.143532915574643;0.18881010018170394
0;26904;0;1778063559.0893743;-0.07114978541837742;0.01129005837628222;-0.46479167471378485;-6.250898818396928;-3.7194715806185337;0.19483188027712128
0;26908;0;1778063559.1204321;-0.06798551115063836;0.009001253842070506;-0.322156481302491;-6.282367074125046;-3.093094629281782;0.21252663400535116
0;26912;0;1778063559.151431;-0.06774835866543791;0.009519349653365913;-0.33805342826012;-6.2856570042832125;-2.628982116442158;0.21801990284803607
0;26915;0;1778063559.181098;-0.0665577938142935;0.010545075627347746;-0.2904689509171688;-6.245532061149515;-2.4836776501484965;0.22474373113844906
0;26919;0;1778063559.2124848;-0.06569371237711455;0.011922518848856239;-0.33182219723194634;-6.2469537186984985;-2.2522046421500184;0.24229032568520315
0;26921;0;1778063559.2300606;-0.06595037144007412;0.014463558393775387;-0.41086070813924874;-6.291417399729331;-2.2469314326517007;0.24393443156677033
0;26925;0;1778063559.2601738;-0.06506008913554398;0.014456487186573688;-0.4109782016532715;-6.380067806806216;-2.1624078560259683;0.24857596324228406
0;26929;0;1778063559.2913563;-0.06461602489073504;0.014379712416634835;-0.40886108309025077;-6.424190155906656;-2.1109762088738613;0.25520295368579476
0;26932;0;1778063559.32293;-0.06254581874495119;0.011538656641404752;-0.3175691116687863;-6.433564378018564;-2.100983699846783;0.25699188673895723
0;26936;0;1778063559.3544106;-0.0630901983745775;0.014875644308259139;-0.4146617141273777;-6.672260009899744;-2.109051271140674;0.263517533787614
0;26940;0;1778063559.3856049;-0.06263530102287218;0.013844121225018614;-0.3847730499567482;-6.446215789018151;-2.1189160321662985;0.27264348972937363
0;26944;0;1778063559.4165568;-0.0626059625710948;0.01377730784904882;-0.3829169970455751;-6.4213602526723585;-2.124415063919154;0.2754475332140333
0;26947;0;1778063559.44829;-0.06253984627441078;0.013414650531520352;-0.378048257688634;-6.414891040231299;-2.1314686983196185;0.27748506773393505
0;26951;0;1778063559.4799182;-0.06239430077643664;0.013094283660849552;-0.37010866724105207;-6.14443410340082;-2.238305927829152;0.2782604201463002
0;26955;0;1778063559.5116553;-0.061999820843579995;0.012826795856834643;-0.36626404941151125;-6.144065277149903;-2.3011247501816863;0.2783234139934736
0;26959;0;1778063559.543402;-0.06138009843987539;0.012579507344023601;-0.3603223143920265;-6.109618917093939;-2.397894364227591;0.27833730784599386
0;26963;0;1778063559.5752797;-0.06042413642276507;0.012102935046843467;-0.35133680813858115;-5.927629315401254;-2.440170737942198;0.2783655775398851
0;26967;0;1778063559.6075432;-0.058735143874202804;0.009796547087850003;-0.273442264005741;-5.759634993447858;-2.4545616676597404;0.2787349067356883
0;26970;0;1778063559.6386025;-0.05894944845796948;0.010210554700030778;-0.28744241020250605;-5.7585754562179545;-2.4612025519557714;0.27947134378737437
0;26974;0;1778063559.6700873;-0.05895278396052274;0.010233062065863562;-0.2863541166329641;-5.751789723794292;-2.4690364215252187;0.2852102173835099
0;26976;0;1778063559.6876113;-0.059370472704338983;0.010255407167937755;-0.28630098143696736;-5.747904977482374;-2.572895043762017;0.2934158470490502
0;26980;0;1778063559.718494;-0.06334579217232372;0.010354089000566622;-0.2838107522776921;-5.742720621580868;-2.573263367068045;0.3019362363900878
0;26984;0;1778063559.7496645;-0.07890816435726296;0.013075331544902294;-0.37126541719807454;-6.150661902295825;-2.5738186182239686;0.3299538501124093
0;26987;0;1778063559.7811635;-0.07893764251595356;0.013092582438124962;-0.3720281005218586;-6.153159191311115;-2.67768646111704;0.33256090684942086
0;26991;0;1778063559.8128033;-0.07975552171270453;0.013488679187446116;-0.3845579245948663;-6.321044877168788;-2.995278889869644;0.3389949131483474
0;26995;0;1778063559.8427489;-0.08006007114129357;0.013489411193460204;-0.3844947537856028;-6.430373695651553;-2.9962093379117265;0.3407511128717411
0;26998;0;1778063559.8737974;-0.07964900683361277;0.012415888719431235;-0.3374609545256158;-6.430085340582655;-3.175865610622482;0.3445037523265113
0;27002;0;1778063559.9043326;-0.0813784328913111;0.015283883916788149;-0.40084488668525015;-6.919930190355475;-3.65070526732169;0.34531716090203907
0;27006;0;1778063559.9341812;-0.0848261724859849;0.01645657355944141;-0.4737206695208305;-7.349274793707655;-3.6510794583180735;0.3527914039208064
0;27008;0;1778063559.9515204;-0.08266736887273048;0.013785816873232465;-0.39598234100146207;-6.929888499130197;-3.6664561600153363;0.3530008385544228
0;27011;0;1778063559.981117;-0.0868895329930207;0.015378433480874264;-0.4388108457509308;-6.913068010308894;-3.7245888772016915;0.35942612714196404
