file,split,frame_idx,frame_mean,z_score,iqr_outlier,window_indices
subject7_run1_log_preprocessed.csv,VAL,218,-1.218916654586792,-3.4085519400052124,True,"[6, 7]"
subject7_run1_log_preprocessed.csv,VAL,222,-1.5714378356933594,-4.396469184613495,True,"[6, 7]"
subject7_run1_log_preprocessed.csv,VAL,226,-1.1748932600021362,-3.2851792945946414,True,"[6, 7]"
subject7_run1_log_preprocessed.csv,VAL,230,-1.311316728591919,-3.667497023038823,True,"[6, 7]"
subject7_run1_log_preprocessed.csv,VAL,234,-1.2744096517562866,-3.564067386443506,True,"[6, 7]"
subject7_run1_log_preprocessed.csv,VAL,238,-1.270202875137329,-3.552278173798077,True,"[6, 7]"
subject7_run1_log_preprocessed.csv,VAL,242,-1.272702693939209,-3.5592837502999517,True,"[7, 8]"
subject7_run1_log_preprocessed.csv,VAL,250,-1.4659526348114014,-4.100853900802358,True,"[7, 8]"
subject7_run1_log_preprocessed.csv,VAL,254,-1.1677143573760986,-3.2650608958097402,True,"[7, 8]"
subject7_run1_log_preprocessed.csv,VAL,258,-1.2966969013214111,-3.6265259261294345,True,"[7, 8]"
subject7_run1_log_preprocessed.csv,VAL,262,-1.1287562847137451,-3.1558834793520134,True,"[7, 8]"
subject7_run1_log_preprocessed.csv,VAL,266,-1.2700773477554321,-3.5519263916303867,True,"[7, 8]"
subject7_run1_log_preprocessed.csv,VAL,270,-1.240960955619812,-3.470329632532781,True,"[8, 9]"
subject7_run1_log_preprocessed.csv,VAL,274,-1.5479577779769897,-4.3306678791441735,True,"[8, 9]"
subject7_run1_log_preprocessed.csv,VAL,278,-1.2793940305709839,-3.5780357777022744,True,"[8, 9]"
subject7_run1_log_preprocessed.csv,VAL,282,-1.1930793523788452,-3.3361446130886776,True,"[8, 9]"
subject7_run1_log_preprocessed.csv,VAL,286,-1.130012035369873,-3.159402637333451,True,"[8, 9]"
subject7_run1_log_preprocessed.csv,VAL,290,-1.2709357738494873,-3.5543320738616693,True,"[8, 9]"
subject7_run1_log_preprocessed.csv,VAL,294,-1.3787367343902588,-3.856437120625854,True,"[8, 9]"
subject7_run1_log_preprocessed.csv,VAL,298,-1.153707504272461,-3.2258076183744886,True,"[8, 9]"
subject7_run1_log_preprocessed.csv,VAL,301,-1.100595235824585,-3.076964006381542,True,"[9, 10]"
subject7_run1_log_preprocessed.csv,VAL,302,-1.2536380290985107,-3.505856290708213,True,"[9, 10]"
subject7_run1_log_preprocessed.csv,VAL,305,-1.091664433479309,-3.051936024751074,True,"[9, 10]"
subject7_run1_log_preprocessed.csv,VAL,306,-1.2565068006515503,-3.5138958328406695,True,"[9, 10]"
subject7_run1_log_preprocessed.csv,VAL,310,-1.3887447118759155,-3.8844838141910354,True,"[9, 10]"
subject7_run1_log_preprocessed.csv,VAL,314,-1.1395175457000732,-3.1860411999994716,True,"[9, 10]"
subject7_run1_log_preprocessed.csv,VAL,318,-1.2522962093353271,-3.5020959297589953,True,"[9, 10]"
subject7_run1_log_preprocessed.csv,VAL,322,-1.1482172012329102,-3.210421408008713,True,"[9, 10]"
