file,split,frame_idx,frame_mean,z_score,iqr_outlier,window_indices
subject17_run4_non_log_preprocessed.csv,TRAIN,79,0.9203802943229675,3.1491740314463033,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,80,0.959222674369812,3.2838876037150864,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,81,1.1858278512954712,4.0698021857113345,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,82,1.7146223783493042,5.903773215542466,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,83,1.5492805242538452,5.33033276766361,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,84,1.5759333372116089,5.422770348476678,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,85,1.6655125617980957,5.733450006380226,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,86,1.5051952600479126,5.177435766541848,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,87,1.62028169631958,5.576579818248831,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,88,1.500152349472046,5.159945888282901,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,89,1.2893480062484741,4.428831932568206,True,"[1, 2]"
subject17_run4_non_log_preprocessed.csv,TRAIN,90,1.1285104751586914,3.8710134275779,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,91,1.0372672080993652,3.5545625191574466,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,92,0.9333186149597168,3.194046858240989,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,93,0.8939874172210693,3.057637963044735,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,98,0.9115813970565796,3.1186575985873586,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,99,0.9339504241943359,3.1962381060194542,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,100,0.9212697744369507,3.152258936219703,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,101,0.917596697807312,3.1395199312102555,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,102,0.9119107723236084,3.119799941533,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,103,0.9069276452064514,3.102517404927054,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,106,0.9042633771896362,3.093277161111052,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,107,0.9138901233673096,3.126664748724252,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,108,0.918093204498291,3.1412419212097475,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,109,0.9143969416618347,3.1284225015412606,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,110,0.9468511939048767,3.2409806982763634,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,111,1.0138890743255615,3.4734822169244626,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,112,0.9975643157958984,3.4168645087586915,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,113,1.0226664543151855,3.5039240233260465,True,"[2, 3]"
subject17_run4_non_log_preprocessed.csv,TRAIN,178,0.8805747032165527,3.011119839922803,True,"[4, 5]"
subject17_run4_non_log_preprocessed.csv,TRAIN,179,0.926146388053894,3.169172061525638,True,"[4, 5]"
subject17_run4_non_log_preprocessed.csv,TRAIN,180,0.9373757839202881,3.2081179765225523,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,181,0.8779941201210022,3.002169833076704,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,200,0.900131344795227,3.0789464006398894,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,201,1.0926764011383057,3.7467332955569392,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,202,1.2119691371917725,4.160465682709799,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,203,1.3007752895355225,4.468464162907055,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,204,1.470524787902832,5.057191251420057,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,205,1.6555322408676147,5.698836146897039,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,206,1.7028958797454834,5.863103243331174,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,207,1.8208484649658203,6.272187704535825,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,208,1.9114320278167725,6.586350619521179,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,209,1.9028916358947754,6.5567307377580075,True,"[5, 6]"
subject17_run4_non_log_preprocessed.csv,TRAIN,210,1.9119453430175781,6.588130904980437,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,211,2.0032713413238525,6.904868742826976,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,212,2.066190481185913,7.123085599895856,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,213,2.0046300888061523,6.909581165879607,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,214,1.8852519989013672,6.495552753555167,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,215,1.790712594985962,6.167670146818758,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,216,1.7168500423431396,5.9114992244549525,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,217,1.526489496231079,5.251288672092691,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,218,1.2805356979370117,4.398268987374341,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,219,1.0424063205718994,3.5723860458988876,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,220,0.8884975910186768,3.038598087064757,True,"[6, 7]"
subject17_run4_non_log_preprocessed.csv,TRAIN,266,0.888109564781189,3.037252330174398,True,"[7, 8]"
subject17_run4_non_log_preprocessed.csv,TRAIN,267,0.9946817755699158,3.406867250851677,True,"[7, 8]"
subject17_run4_non_log_preprocessed.csv,TRAIN,268,1.1075528860092163,3.7983280849942997,True,"[7, 8]"
subject17_run4_non_log_preprocessed.csv,TRAIN,269,1.2793638706207275,4.394204842909754,True,"[7, 8]"
subject17_run4_non_log_preprocessed.csv,TRAIN,270,1.372661828994751,4.717781854482967,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,271,1.390573501586914,4.779903315559479,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,272,1.4512492418289185,4.9903395892428986,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,273,1.5527455806732178,5.342350314678072,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,274,1.4399752616882324,4.951239046572561,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,275,1.2750893831253052,4.379380018080994,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,276,1.142782211303711,3.92051082079259,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,277,1.2759416103363037,4.3823357219240595,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,278,1.3865211009979248,4.7658487349969985,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,279,1.4874372482299805,5.115847233462778,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,280,1.6852855682373047,5.802026966100692,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,281,1.6173152923583984,5.566291703207448,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,282,1.464878797531128,5.037609765140119,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,283,1.1554789543151855,3.9645458053942457,True,"[8, 9]"
subject17_run4_non_log_preprocessed.csv,TRAIN,284,1.0077898502349854,3.4523288204457088,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,88,0.8775441646575928,3.0006092925597576,True,"[1, 2]"
subject19_run5_non_log_preprocessed.csv,VAL,291,0.8897804021835327,3.043047146940996,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,292,0.9185526967048645,3.14283553716486,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,293,0.9640212655067444,3.30053013059253,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,294,1.0180423259735107,3.4878865702455433,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,295,1.0666968822479248,3.6566308406783574,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,296,1.077979564666748,3.6957615646860216,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,297,1.1519306898117065,3.9522396751817896,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,298,1.242902398109436,4.26774876050048,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,299,1.332659125328064,4.579044034996883,True,"[8, 9]"
subject19_run5_non_log_preprocessed.csv,VAL,300,1.3942664861679077,4.792711365546097,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,301,1.455841302871704,5.00626582616257,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,302,1.4777411222457886,5.082219022036923,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,303,1.4425806999206543,4.960275256279379,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,304,0.9066362977027893,3.1015069502910975,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,305,0.8843395709991455,3.024177196024594,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,306,0.8811939358711243,3.0132674694671877,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,307,0.8887103796005249,3.039336082778825,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,308,0.8843528628349304,3.024223294916537,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,309,0.8868018388748169,3.032716860715952,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,310,0.9116401672363281,3.1188614259750533,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,311,0.9210944771766663,3.151650968321923,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,312,0.9358826875686646,3.202939603234764,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,313,0.9327692985534668,3.1921417130026555,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,314,0.9306572675704956,3.1848167437779256,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,315,0.9154919385910034,3.132220182007127,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,316,0.917617678642273,3.1395926971742196,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,317,0.9006380438804626,3.080703740013921,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,318,0.8787122964859009,3.004660620292056,True,"[9, 10]"
subject19_run5_non_log_preprocessed.csv,VAL,337,0.8841449618339539,3.023502250364529,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,338,0.9036149382591248,3.0910282380372855,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,339,0.9321013689041138,3.1898251920021385,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,340,0.955926239490509,3.2724548717916884,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,341,0.9945091009140015,3.4062683786993926,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,342,1.0094232559204102,3.457993816117507,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,343,1.0107429027557373,3.46257062987366,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,344,0.9797464609146118,3.3550684273051328,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,345,0.9467774629592896,3.240724983795046,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,346,0.906592607498169,3.1013554234400016,True,"[10, 11]"
subject19_run5_non_log_preprocessed.csv,VAL,373,1.316693663597107,4.523672443963998,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,374,1.324981689453125,4.552417066944714,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,375,1.329850673675537,4.569303731900117,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,376,1.3634368181228638,4.685787569702489,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,377,1.4152599573135376,4.865521154465794,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,378,1.4235796928405762,4.894375753278411,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,379,1.4715436697006226,5.060724948545064,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,380,1.5317374467849731,5.2694896722721944,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,381,1.5765738487243652,5.424991777592468,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,382,1.6529384851455688,5.689840454601974,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,383,1.8186182975769043,6.26445301332082,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,384,1.882162094116211,6.48483631158954,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,385,1.9395873546600342,6.683999235617222,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,386,1.9766170978546143,6.812426200698184,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,387,1.9799331426620483,6.82392694399131,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,388,1.9892492294311523,6.856237099206268,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,389,1.98427152633667,6.838973374255779,True,"[11, 12]"
subject19_run5_non_log_preprocessed.csv,VAL,390,1.9566175937652588,6.7430636993212865,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,391,1.930986762046814,6.654170565150632,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,392,1.8604657649993896,6.409588862877044,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,393,1.7577766180038452,6.0534412270133195,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,394,1.5934984683990479,5.4836899308188505,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,395,1.513695240020752,5.206915491135792,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,396,1.3828099966049194,4.7529778416778665,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,397,1.308250904083252,4.494391171999046,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,398,1.191429853439331,4.089231111532734,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,399,1.0693790912628174,3.665933307662408,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,400,0.9878599643707275,3.3832077697674197,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,401,0.9117720723152161,3.11931890062918,True,"[12, 13]"
subject19_run5_non_log_preprocessed.csv,VAL,439,0.8960935473442078,3.0649424668421,True,"[13, 14]"
subject19_run5_non_log_preprocessed.csv,VAL,440,0.9890053272247314,3.3871801298910977,True,"[13, 14]"
subject19_run5_non_log_preprocessed.csv,VAL,441,1.0611573457717896,3.637418558976942,True,"[13, 14]"
subject19_run5_non_log_preprocessed.csv,VAL,442,1.1054469347000122,3.7910242013614006,True,"[13, 14]"
subject19_run5_non_log_preprocessed.csv,VAL,443,1.1087862253189087,3.802605566035055,True,"[13, 14]"
subject19_run5_non_log_preprocessed.csv,VAL,444,1.0962748527526855,3.7592134852627415,True,"[13, 14]"
subject19_run5_non_log_preprocessed.csv,VAL,445,1.0238103866577148,3.5078914221339996,True,"[13, 14]"
subject19_run5_non_log_preprocessed.csv,VAL,446,0.9142821431159973,3.1280243559543432,True,"[13, 14]"
