Record_num;Frame_signature;Status;Unix_Timestamp;X;Y;Z;Pitch;Yaw;Roll
0;18754;0;1776849787.6981585;-0.0212751930612628;-0.0019627757134443673;-0.0017444998515232183;-0.01140348161670494;-0.010269528189720066;0.0
0;18757;0;1776849787.7217076;-0.021410061167337617;-0.001933626811932071;-0.0017429707156995536;-0.010041662066700126;-0.01027037101533251;0.0
0;18761;0;1776849787.7541666;-0.021428432626426786;2.026201108655766e-06;-0.0008115510920759945;-0.002139979416449588;-0.010502662791412974;0.0
0;18765;0;1776849787.7859411;-0.021358433641779376;2.266117006377489e-06;-0.0008887660843195412;-0.003047537572260327;-0.015117313110485682;0.0
0;18769;0;1776849787.8181746;-0.01961754870663587;0.00014013439045788888;-0.0009562827245165911;-0.012448230433258855;-0.03893936581935579;0.0
0;18772;0;1776849787.849853;-0.019614527544637363;0.002729016470034495;-0.0008496117666077208;-0.012531228127485666;-0.03904764042344204;0.0
0;18776;0;1776849787.882071;-0.01272353935043781;0.011126888705676623;0.0009120060928515635;-0.012537812252355526;-0.09478008980673325;0.0
0;18780;0;1776849787.913864;-0.0134672283551446;0.01184525292180058;-0.0017156860283106111;-0.030568613060401314;-0.09150763698341077;0.0
0;18784;0;1776849787.9458125;-0.015003403369843259;0.022404401837735285;0.00017469622995625964;-0.030827108396101602;-0.09260445500310797;0.0
0;18788;0;1776849787.9780018;-0.014942555188012123;0.02278884761260556;-0.006822298961863635;-0.04478587486044956;-0.17928945823939066;0.0
0;18792;0;1776849788.0100157;-0.014941322565558976;0.024682093123584003;-0.006353089655594592;-0.041200922994119434;-0.17783770782129818;0.0
0;18795;0;1776849788.041861;-0.014941575784339198;0.024899113260476512;-0.006386886358712246;-0.0411771405116474;-0.1710235066213924;0.0
0;18799;0;1776849788.0738604;-0.014850418478739842;0.02518485173531186;-0.005629923014328505;-0.04035581317364438;-0.17021655250525566;0.0
