Record_num;Frame_signature;Status;Unix_Timestamp;X;Y;Z;Pitch;Yaw;Roll
0;15553;0;1779110513.2203681;-1.628021797199269;-0.714074119517111;0.023212981793074672;1.969811314301839;5.005851372588011;-3.1157459258334668
0;15557;0;1779110513.2511275;-1.627972806641698;-0.7140215431487671;0.022449570829117537;1.9698921207804487;5.005749777720713;-3.11571574914021
0;15561;0;1779110513.2829535;-1.6279191591870195;-0.7140350015814078;0.021433968512863347;1.9698756912474533;5.005652206412516;-3.1156550604571045
0;15565;0;1779110513.314208;-1.6278783647683575;-0.714006035681399;0.020739745942400845;1.9699494564976365;5.005607947262406;-3.1156148248660958
0;15567;0;1779110513.331761;-1.6279117081516474;-0.7139852659202994;0.020727764619311403;1.9699787949494139;5.005628400354502;-3.1155162476681237
0;15570;0;1779110513.3614492;-1.6188866415572736;-0.7170145774887412;-0.08125033911524737;1.9699355416890791;5.006229922440086;-3.1153583229734134
0;15574;0;1779110513.392532;-1.6146537083624222;-0.7184664582999527;-0.1302422704710044;1.9697948847688438;5.007607656135552;-3.1151873217116255
0;15578;0;1779110513.423417;-1.629705544917464;-0.7134828798603401;0.03608016313479394;1.9702009289414428;5.009452457983314;-3.114919755031416
0;15581;0;1779110513.4544582;-1.6298335164499786;-0.7134570806503645;0.035780686813491405;1.9704062981038843;5.0097361188999265;-3.114604576235179
0;15584;0;1779110513.4718137;-1.6299404388075671;-0.7134813430842947;0.0347429613254158;1.9704103216629854;5.009830001945614;-3.113847141234435
0;15587;0;1779110513.5024145;-1.6296889663637613;-0.7136097803065201;0.030339643907643047;1.970393724481694;5.009864872791155;-3.113455850111873
0;15591;0;1779110513.533848;-1.6297509962332333;-0.7135493337820645;0.030436070783375634;1.9706446939806126;5.009780713346628;-3.1132791488080254
0;15595;0;1779110513.5653758;-1.6296951134679432;-0.7136794009182775;0.026228992099153074;1.9706171996600896;5.009588588399561;-3.112916357895761
0;15598;0;1779110513.5959558;-1.6291651585771074;-0.7138560370255658;0.020062660753294013;1.970610326079959;5.009552376367653;-3.1128777987877103
0;15602;0;1779110513.6261055;-1.6294248271598226;-0.7138378751268464;0.020565091926943998;1.9706787265846744;5.009632512253079;-3.1127534037521745
0;15606;0;1779110513.6571388;-1.6294168172967978;-0.7138810445630331;0.01918152051989808;1.970600099533911;5.00958657662001;-3.112633367572331
0;15610;0;1779110513.68833;-1.6293795621199376;-0.7138613458882683;0.0185416366622786;1.97051811951723;5.009525217343722;-3.1125639611778406
0;15612;0;1779110513.7055717;-1.6296716427065212;-0.7137851590515892;0.02006243809540106;1.9703840008805336;5.009539970393758;-3.1119570743467886
0;15614;0;1779110513.724342;-1.6300130864024445;-0.7137590338588161;0.02045732696203495;1.970014001091547;5.009561094079038;-3.110591411328626
0;15617;0;1779110513.746476;-1.6307695527685901;-0.7132463094872782;0.027656921906428468;1.9697754375665228;5.009104084824494;-3.1104874693851854
0;15619;0;1779110513.7664554;-1.6307196308315977;-0.7131738947372562;0.02710200895765708;1.9697673904483208;5.008939454197949;-3.1105166401886675
0;15622;0;1779110513.7882636;-1.630202342700894;-0.7133915581080617;0.01899767786433596;1.9697434167420114;5.008706087770097;-3.1101877142321688
0;15625;0;1779110513.8142009;-1.6302083035291917;-0.7133752589681854;0.019006734073929738;1.9697756052148185;5.008663169806354;-3.1102346557550127
0;15628;0;1779110513.844;-1.6322062986642023;-0.7126672243319581;0.041189923112095406;1.9714024642779484;5.008656799171112;-3.110233985161829
0;15631;0;1779110513.866648;-1.6324462220031817;-0.7126072434972132;0.04262408734037349;1.9740652221612627;5.009023278345885;-3.1101531786832193
0;15633;0;1779110513.8871644;-1.632551095326043;-0.7125695226306423;0.043349856022898405;1.9768312513948336;5.009201320836099;-3.1100998665251325
0;15636;0;1779110513.9067934;-1.6279949734719297;-0.7142095420849975;-0.011318130006518315;1.9781933937987832;5.011940358694035;-3.1095714390965483
0;15639;0;1779110513.9305277;-1.6316277257675638;-0.7130032660272367;0.02822648661772439;1.9789587082694333;5.0122096018572035;-3.109423908596182
0;15641;0;1779110513.9521239;-1.6316824908775482;-0.7130063861482987;0.028153370422575638;1.9789634024217175;5.012212954823121;-3.1093179548731915
0;15643;0;1779110513.969983;-1.6316979517759451;-0.7129963272505465;0.02814769482922585;1.9789942497081578;5.012159307368442;-3.1092881134765267
0;15645;0;1779110513.9872546;-1.6317396775740285;-0.7129666162470005;0.028359851419201686;1.9790596325435474;5.012100965761479;-3.1092458661059674
0;15648;0;1779110514.0077548;-1.6318877669020477;-0.7128448849566099;0.029879123352680392;1.979212863085973;5.010765479436572;-3.109256930893495
0;15651;0;1779110514.0293822;-1.631904718007519;-0.7128321250585353;0.029757514305838895;1.979189727621143;5.009913155500366;-3.1092505602582516
0;15653;0;1779110514.0485568;-1.6319538948409749;-0.7128220661607831;0.02975332600900282;1.979167765694384;5.0091637676178244;-3.1092572661900864
0;15657;0;1779110514.0801082;-1.632234612598616;-0.7127137467340622;0.03228519073897998;1.9791721245500766;5.008744982174739;-3.1092545838173526
0;15660;0;1779110514.1115172;-1.6323294270237252;-0.7126648958834043;0.032880132628951196;1.979316805029413;5.00867959933935;-3.1092317836491143
0;15664;0;1779110514.1424375;-1.6325596640167208;-0.7125410224203442;0.03514035764008602;1.9796998813854778;5.008633999002873;-3.1092026128456327
0;15668;0;1779110514.1739557;-1.6339472330788776;-0.7119351135376848;0.05003352788955324;1.9832312250896984;5.008681275822308;-3.109047705820248
0;15672;0;1779110514.205152;-1.6346345910919473;-0.7117130726835983;0.05506800039342957;1.9849469377496394;5.008908942208101;-3.1084921193677326
0;15675;0;1779110514.2361004;-1.6349944761004167;-0.7116926289052963;0.05529282956465925;1.9851678982035972;5.009166114693967;-3.1082225409079727
0;15679;0;1779110514.2675796;-1.6351285947371133;-0.711680707248701;0.055220147043053634;1.9852158456162163;5.009123532026815;-3.1081296637520603
0;15683;0;1779110514.2994106;-1.635164918534552;-0.7116543957800435;0.055236190053589033;1.9852686548294156;5.008787900138482;-3.108118598964533
0;15685;0;1779110514.316638;-1.6352016148837591;-0.7116465256239318;0.055217149165540665;1.9852832402311562;5.008724864379235;-3.1080968046860695
0;15689;0;1779110514.3476205;-1.635256007441975;-0.7115862653753605;0.055506057240969825;1.985474191640153;5.008305073046374;-3.108084734008767
0;15693;0;1779110514.3794518;-1.6356069512079976;-0.7114315632534487;0.05865813625940857;1.9858470414501694;5.008263496268998;-3.1080398042654735
0;15696;0;1779110514.4113777;-1.6356607849385605;-0.711400734594597;0.05893812055575544;1.9860001043442992;5.008246731439411;-3.108000239267648
0;15700;0;1779110514.4430742;-1.636424702340078;-0.7110603154160372;0.0671209523815059;1.9876088573914747;5.0082071664415855;-3.1079499447788868
0;15704;0;1779110514.4740632;-1.6370090497891299;-0.7107892374354084;0.07263540544913291;1.989522562688839;5.008193083984732;-3.1078869090196397
0;15708;0;1779110514.505687;-1.637017804755692;-0.710799529178016;0.07190945340128439;1.9896266722805749;5.008127365852751;-3.1078285674126764
0;15711;0;1779110514.5361404;-1.6369190785370125;-0.710902306897179;0.06855482846427545;1.9896565136772397;5.008090818524251;-3.107709201826016
0;15715;0;1779110514.5673623;-1.6365398208365762;-0.7110476952248759;0.06347209886412244;1.9896796491420699;5.007888969976023;-3.1076773486498004
0;15719;0;1779110514.5993571;-1.6366348215375697;-0.7110557050879007;0.0629676172004648;1.9897356436728908;5.007766922016629;-3.107583465604113
0;15723;0;1779110514.6315725;-1.636687723888711;-0.7110517467253594;0.06279251786922205;1.9897835910855097;5.007698521511914;-3.1075301534460262
0;15727;0;1779110514.662535;-1.6369539121273768;-0.7110417343965783;0.06300859789501097;1.9898773064829014;5.007677062530043;-3.1073118753648026
0;15730;0;1779110514.694998;-1.6369760789576087;-0.7110438300002766;0.06266989012613827;1.9900047191877632;5.00765359176862;-3.1072565514271653
0;15734;0;1779110514.7264102;-1.637019667514535;-0.7111188526126787;0.060346791182930556;1.9900704373197444;5.00764386816746;-3.1069963612719738
0;15738;0;1779110514.7578175;-1.6370682855203373;-0.7111625343075473;0.058857957893170866;1.9901361554517258;5.007542608596754;-3.106696941415549
0;15742;0;1779110514.7887514;-1.6373963173525912;-0.7111845148618947;0.05813591181777128;1.9902689329020553;5.007259618273324;-3.1064511690138024
0;15746;0;1779110514.8207402;-1.6375796128227431;-0.7112947901854009;0.05497552023799561;1.9903597982784174;5.007172441159471;-3.106206737798423
0;15749;0;1779110514.8522224;-1.6368017247299032;-0.7116702292302092;0.04313666618387683;1.9903720366040158;5.007073528664908;-3.1060870369151714
0;15753;0;1779110514.8832967;-1.6360894057483366;-0.711987270785289;0.033503077023342064;1.9903323039578946;5.006102509735225;-3.106014948147947
0;15756;0;1779110514.9082887;-1.6365426149748408;-0.712030579928389;0.03318238853571478;1.9903566129607957;5.005742401195695;-3.105633715923137
0;15759;0;1779110514.930303;-1.6368224013530603;-0.7120571708108729;0.03308095258503092;1.9903675101000273;5.002796485340654;-3.105449638094271
0;15763;0;1779110514.9620147;-1.6369755201299556;-0.7120623865356334;0.033055016578702724;1.9903763954597085;4.991434289736312;-3.1053648080565606
0;15766;0;1779110514.991584;-1.637452013841997;-0.7122460079885828;0.028563468424106616;1.990262897563404;4.991267647330217;-3.1047951391471913
0;15770;0;1779110515.0219235;-1.6378389088536898;-0.7122519688168805;0.02842347627593318;1.9894855124154518;4.987657173630344;-3.104329747477854
0;15774;0;1779110515.0535645;-1.6381743917213156;-0.7120990828848406;0.03185297538674897;1.9894288472914474;4.97859913620445;-3.104328741588079
0;15777;0;1779110515.0847816;-1.6382010291727707;-0.7120869749523611;0.031850638206513134;1.9894323679056607;4.975931516520555;-3.1043203591732853
0;15781;0;1779110515.116508;-1.6380885185386531;-0.712147607752701;0.029835200081274403;1.9895022772450388;4.972409225824311;-3.1042952119289047
0;15784;0;1779110515.1370826;-1.6381140383348023;-0.7121537082879118;0.02982687587769471;1.9897083170006638;4.970316639795253;-3.1042720764640745
0;15787;0;1779110515.164676;0.002513918030839012;-0.002687278120158131;-0.04370357355326077;1.1427164271492985e-05;-2.9586969604151215e-05;1.3463367377007931e-05
0;15791;0;1779110515.1954892;0.0024072310648463346;-0.002676431551918561;-0.0361839886558061;4.13746304088319e-05;3.4884759101309284e-05;0.0009120882616181051
0;15794;0;1779110515.2276304;0.002336505895306221;-0.002679996806856463;-0.036400618777565855;-0.00019121274551265168;8.564331203649997e-05;0.0013851955181031716
0;15798;0;1779110515.258421;0.0023367400135319;-0.0026726487325689175;-0.03639406419488701;-0.0008702189183195877;-0.00022412004722515932;0.0014491016077615474
0;15802;0;1779110515.2902095;0.002323025997280383;-0.0026391336261982344;-0.035042484215689416;-0.0011594692847816483;-0.0007790117784638781;0.0015475915434857773
0;15806;0;1779110515.320862;0.002287382361493486;-0.0025999729416349;-0.034038611459024794;-0.001452356014817522;-0.002452377772248287;0.001721133888477241
0;15810;0;1779110515.3528342;0.002264536642980235;-0.002347544560551476;-0.022903401460329167;-0.001521903207681485;-0.004823219206411309;0.0018041613795691368
0;15813;0;1779110515.3837028;0.002164109019666177;-0.0022419315914542206;-0.020329899704369738;-0.0015706608658242064;-0.005272821484195337;0.001909380495231725
0;15817;0;1779110515.413835;0.0021664807628102335;-0.0021326531349852257;-0.015186854554992277;-0.001580091573624051;-0.0059347051422448845;0.001911703995832308
0;15821;0;1779110515.444488;0.002175174789507878;-0.0021200154804596936;-0.015278288363857395;-0.0018288765694059923;-0.0059901921440450034;0.0019217193443201942
0;15824;0;1779110515.4759982;0.002165084603228194;-0.0021103367746978688;-0.015415844372731457;-0.0019266659513626143;-0.005971086132201143;0.002005381410407007
0;15828;0;1779110515.506641;0.0021084887505683648;-0.0021018412118574237;-0.02441050288427344;-0.002611249417879712;-0.005723896578453636;0.0025681985142771914
0;15832;0;1779110515.5373418;0.002100148902724952;-0.002083468297487911;-0.02464005589550656;-0.0028951695017316054;-0.0057308762485215655;0.0026592105828980085
0;15835;0;1779110515.568428;0.0020952384230171245;-0.0020586102900760905;-0.02454285772119054;-0.0029922457235546217;-0.005822885693527582;0.0027350367283432543
0;15839;0;1779110515.5981295;0.0020808728049906415;-0.0020377308372204637;-0.024765297322091928;-0.003600919056759499;-0.005919420332769796;0.0028333930693317127
0;15843;0;1779110515.6288288;0.0020860284994367873;-0.0020098174687220066;-0.024718256840184593;-0.003794550546423635;-0.006093520468526916;0.002873861141375975
0;15847;0;1779110515.6607745;0.0020985309948001758;-0.0019860982181810092;-0.02472044267126443;-0.004004201944047683;-0.006200691606290741;0.0029015427564793163
0;15850;0;1779110515.6916363;0.0020842079437238164;-0.00197867410549538;-0.024806665121210162;-0.004166264473747975;-0.006159843706076146;0.003004365189130916
0;15854;0;1779110515.722476;0.002055920568176411;-0.0019596206656540224;-0.024454731764552113;-0.004216175205081925;-0.0060444708993377715;0.0032963296079609426
0;15858;0;1779110515.7535532;0.0018531901928223455;-0.0019382395048990783;-0.02349342741329126;-0.004258457284077601;-0.004775873297541335;0.004844934244859657
0;15860;0;1779110515.7710998;0.001852526766894567;-0.0019318064381291429;-0.023510187877037292;-0.004294191911268138;-0.004771912279113311;0.004892036539799694
0;15863;0;1779110515.801806;0.0018280753284294381;-0.0019199871968882485;-0.02351544289436706;-0.004344550905330695;-0.004711777293797794;0.00515044608672358
0;15867;0;1779110515.8337321;0.0018314890523013021;-0.0018937235705721387;-0.0235017879988796;-0.004387686942833462;-0.0047269871199530486;0.005208978917524068
0;15871;0;1779110515.8654566;0.0018324304367751858;-0.0018660703334355466;-0.023176982523153197;-0.004406022492880089;-0.004747191359110094;0.005315142200884202
0;15875;0;1779110515.8968875;0.001822927819935239;-0.0018531394399202753;-0.025694822716434994;-0.004534634275983005;-0.004713118807602837;0.005408943059614259
0;15879;0;1779110515.9276729;0.0016602944201371801;-0.001822644949817966;-0.022729239329629305;-0.004521822933748166;-0.0034148684134742667;0.006536704632546565
0;15882;0;1779110515.9596083;0.0015796684326724183;-0.001799186558279007;-0.018892846744604647;-0.00450939567637867;-0.0029160793699464656;0.007759634773060202
0;15886;0;1779110515.9913862;0.0013518575739236219;-0.0017726395161154944;-0.018668246052389304;-0.004504752604434438;-0.0011738844187219072;0.009013782205042047
0;15890;0;1779110516.0213861;0.001159024651158404;-0.001752000002606931;-0.018775169865258307;-0.0045005152282686905;2.186857365144083e-05;0.010157725112906657
0;15894;0;1779110516.05247;0.0009471316488352492;-0.0017238194082549209;-0.018637190369803526;-0.004442392349941699;0.0004889640593524382;0.011856421470816723
0;15897;0;1779110516.0838199;0.0006917235357656749;-0.0016916955498951095;-0.013956477599419613;-0.004420117719818266;0.0012700026385885873;0.013322750741888417
0;15901;0;1779110516.1151052;0.0004353533914323067;-0.0016692189268596382;-0.012857091883079754;-0.004400317211811239;0.0017489042392996854;0.014392432003443853
0;15905;0;1779110516.1460478;0.0002935736360024862;-0.0016290984849080506;-0.0119646150157877;-0.004294857592880453;0.0018474899506616934;0.015281537713814165
0;15909;0;1779110516.177356;0.0002493829795716556;-0.001618812017691686;-0.012968170521336874;-0.004300518014932635;0.0018842844949103039;0.015719758571449423
0;15912;0;1779110516.2084448;-0.0006632683027258491;-0.0016041027715934803;-0.012796750138809062;-0.004216770160069419;0.0026072212746457244;0.020441177279450173
0;15916;0;1779110516.239961;-0.001294916910776789;-0.001581377113708783;-0.011802560817567389;-0.004028970015134114;0.0034287183892921175;0.02280922124639489
0;15920;0;1779110516.2710156;-0.001337419919520007;-0.0015721335367704422;-0.013038956812651525;-0.004041714560001068;0.003510376534342351;0.022995619956356902
0;15924;0;1779110516.3022695;-0.0014090513648956546;-0.0014814763928350347;-0.011829077480753679;-0.003976408672559788;0.0037526250474947623;0.023491528854551736
0;15927;0;1779110516.3329434;-0.001416796821672707;-0.0014527004069114266;-0.01209310171754487;-0.0040772658218679965;0.0037865096495453203;0.023527544423613087
0;15931;0;1779110516.3633573;-0.0014290273615214179;-0.0013190769293526113;-0.012174660721621525;-0.004088816200064949;0.0038215455238776773;0.023572345811179916
0;15935;0;1779110516.3944736;-0.0014228581552692351;-0.0009278199876874807;-0.0024912192956407174;-0.003178366766026596;0.0037633077147853525;0.023603059502884355
0;15938;0;1779110516.4247553;-0.0014218511922247554;-0.0008055185002663019;0.00044065916166414397;-0.0006300428016917912;0.0037315246103185803;0.023663103787852306
0;15942;0;1779110516.4561505;-0.0018624075747144563;-0.0007912430186662556;-0.00956481843249946;0.002233722318639862;0.005835083416804489;0.026769291413744997
0;15946;0;1779110516.4873343;-0.0022466245067503067;-0.0007919790267012956;-0.015265281068123953;0.00608330047124036;0.008326113125798118;0.03147862634691994
0;15950;0;1779110516.5194082;-0.004459294048645321;-0.00078374996207423;-0.015289351405048448;0.011449553464013914;0.013742675669484469;0.04565715877111743
0;15952;0;1779110516.5367138;-0.005185934807917635;-0.0007841651717479765;-0.01581162678149785;0.011707886390427576;0.014181326125877896;0.048386064385171554
0;15955;0;1779110516.565299;-0.005223371531000972;-0.000755580418757348;-0.011286903328491875;0.01355115320847991;0.01146833531216068;0.04874097058852063
