Timestamp;X;Y;Z;Pitch;Yaw;Roll
0.0;35.93537794512605;0.8650285103437062;24.94373276128456;-38.93207588468229;160.17671829220836;39.36517715104834
0.025;36.032265495835915;0.8549092596334869;24.88915610735641;-39.21289290862023;160.3317374103815;39.69512525379091
0.05;36.231837218694174;0.8662905949124862;24.778513724926082;-39.94908305881453;160.7824335045558;40.10102644043538
0.07500000000000001;36.30915876701928;0.9730420978545635;24.653380669667822;-39.94854930576562;160.78351387217288;40.322053792345635
0.1;36.43228121052564;1.1443629263372999;24.46080380004901;-39.94651554062379;160.7837137632036;40.609570705264844
0.125;36.562465701973835;1.3100098700293432;24.270162252860597;-39.94425912976333;160.78413238596448;40.89597037662404
0.15000000000000002;36.71241163098884;1.4722916044538634;24.0711775868306;-39.942070785822736;160.7846978211285;41.22658560724494
0.17500000000000002;36.90856129940889;1.6604522793419083;23.827921921419186;-39.93979518958299;160.7848962026326;41.677044342016195
0.2;37.13416653007263;1.8894006556923;23.55097918766877;-39.936103071582906;160.78461738782198;42.19316540833547
0.225;37.31820589541956;2.067782244310935;23.331322910774333;-39.929585625956825;160.78448523808754;42.63012522809388
0.25;37.50535004905287;2.245185747094533;23.11157420576527;-39.921340477259704;160.78196748321196;43.154168853399845
0.275;37.69977202725112;2.407963831597576;22.89236261652994;-39.91510923369541;160.77499925851149;43.7386693151965
0.30000000000000004;37.88807789811097;2.5315728474945134;22.6928406037486;-39.913002474380676;160.76090739009035;44.30166889659735
0.325;38.0261934849663;2.6001884511508004;22.55247919687481;-39.910272326161994;160.7339350447831;44.693862916632646
0.35000000000000003;38.123442827916726;2.6146605338449;22.462134122590644;-39.90719282993635;160.64286254479228;45.03007103258816
0.375;38.190205087806845;2.6032979168909653;22.405287575707163;-39.90481221762602;160.5291584089185;45.286749245187465
0.4;38.23935596710475;2.5752942464548174;22.36795596309271;-39.90161926193481;160.3795001115618;45.5021967675921
0.42500000000000004;38.28241930516382;2.536967803371733;22.33831418196189;-39.89655326868278;160.21496281733508;45.702464429092856
0.45;38.31789627817554;2.4906207105477476;22.31771187742891;-39.89116745455827;160.1718678294152;45.82490589182097
0.47500000000000003;38.35455308797506;2.4391537997079045;22.29859275513927;-39.891053370322425;160.16370566638463;45.941147261098145
0.5;38.39873904082453;2.377025578311645;22.2764652708837;-39.892973656176956;160.1610820429499;46.058590036400695
0.525;38.43724468831584;2.3190564489254832;22.259337420435763;-39.89583639811488;160.1589665796317;46.15496046230826
0.55;38.460387527286166;2.2643208991105706;22.257237453300768;-39.90418513381893;160.15612989634073;46.221738274715946
0.5750000000000001;38.46496607656005;2.167883270514783;22.289239679400808;-39.93885210892954;160.15204991608294;46.28428368635697
0.6000000000000001;39.388889281616734;2.4340816546713095;23.189907456275474;-41.87886025320778;160.2236617751913;46.3849646473667
0.625;39.50236681528899;2.3217946829153076;23.371220458386023;-42.62558302698665;160.2494816433308;46.433329499170185
0.65;39.224944476515894;2.059504882072817;23.213856467809258;-42.5687919614691;160.24027416802534;46.45079758456256
0.675;39.17628228597667;1.9490974047447949;23.26964478724293;-42.565077149327216;160.22573768271735;46.47284083825841
0.7000000000000001;39.138239134817965;1.8594888422581464;23.310301979093087;-42.56184418535228;160.20508166423957;46.4945759676846
0.7250000000000001;39.208970739897886;1.7742759065879123;23.32155324710518;-42.745701933781795;160.2354524888508;46.55526645132298
0.75;39.23787753408493;1.7173784460966415;23.32325259720922;-42.797586840118456;160.24319714942908;46.61077260798966
0.775;39.264051810640424;1.6618523354402583;23.30774098770511;-42.78610603456108;160.24315256583643;46.70796736820962
0.8;39.30527697177545;1.58425736307079;23.2623279089443;-42.566512624460636;160.24595980203614;46.9473105577915
0.8250000000000001;39.34225745749919;1.465249825692492;23.163367786823688;-41.63007287214406;160.25284051159377;47.52652252652513
0.8500000000000001;39.549077988855665;1.4839131052031798;22.804244731705662;-39.96665869126396;160.35834454535885;48.78888709300118
0.875;39.96683498352271;1.5525211247582322;22.292544694244466;-38.96826935984191;161.1361624722836;50.213471419820536
0.9;40.45741503689335;1.614311607871391;21.800058771033658;-38.57960519472366;163.73168808150376;51.3103613931306
0.925;40.97490049968149;1.6644262550570417;21.37551118992504;-38.46614358064729;169.29789464784503;51.92510373280393
0.9500000000000001;41.57228285949831;1.7458746446180675;20.938815778531634;-38.06149641857056;178.37809254328693;52.280075662486084
0.9750000000000001;42.17885658278924;1.760372341201962;20.592928681146155;-36.03517587337964;179.69998791460836;52.667389046372875
1.0;42.46377864573031;1.6921559403542714;20.2740211082967;-31.938757147553765;180.0;52.98390907270304
1.0250000000000001;42.6222147337442;1.6394294410106454;20.110585988078412;-30.56671603540587;180.0;53.27412788338038
1.05;42.73958758776347;1.6242194965563486;20.07218157197591;-31.68237739773519;180.0;53.503996681901846
1.075;42.823505710972505;1.6195843101604543;20.04693773850234;-32.28315551669563;180.0;53.601891414083035
1.1;42.91186638201275;1.6046389954477682;20.05881024668797;-33.121795573476255;180.0;53.637737908440634
1.125;43.03028387488403;1.594908909521505;20.08984976354692;-33.68523299639543;180.0;53.67033098085022
1.1500000000000001;43.300709170033706;1.62281638336668;20.005812154674324;-33.908749721447336;180.0;53.80350846635335
1.175;43.592079630233044;1.6400564217606597;19.852577491846592;-31.645538078936312;180.0;53.98225902792582
1.2000000000000002;43.702897794435295;1.586447165279246;19.749583914713487;-25.86851728822032;180.0;54.08945306875474
1.225;43.699873732748046;1.5457592821034865;19.7109109556185;-27.310492847482102;180.0;54.091276084665495
1.25;43.672798152987866;1.5220388401147815;19.725062406000855;-28.10330265303543;180.0;54.091967944812225
1.2750000000000001;43.53346737044881;1.377087929119808;19.58389488002981;-27.050071241354477;180.0;54.09211071055215
1.3;43.34798642704903;1.193548110820015;19.398544590200835;-25.5584175722775;180.0;54.1445564722136
1.3250000000000002;43.14729801877044;1.079324198998107;19.20219007885559;-24.75383443960126;179.35953122415233;54.403408164228985
1.35;42.48590415606767;0.8743187868799583;18.01082104366442;-19.355879648249598;173.91688569771424;55.4718048034549
1.375;41.663190164491574;1.371063006498768;16.00222998217045;-8.073271834852964;166.07946613581547;56.54678716638076
1.4000000000000001;40.72088132167643;2.7474011162157814;14.711629948553314;-2.8996869780002177;149.34966479880032;57.19691753720002
1.425;39.2783199799182;4.075277123184325;14.803937595504305;-1.838542194450823;132.9008843126175;57.31064499388755
1.4500000000000002;38.462628957398294;3.60683966906411;14.99704099386119;-2.108127228109385;126.18272933078266;57.31101634662592
1.475;38.19091860379794;3.3435404319777535;15.058415133456693;-4.779598440844994;125.01594667175584;57.309714486935704
1.5;38.37581257936721;2.9102567765550216;15.430043155619735;-8.979435949004065;128.56909167641612;57.254473185764006
1.5250000000000001;39.73533235607784;1.529011874433129;17.172497506638724;-16.659557068325057;144.78167488673012;56.99222070450592
1.55;39.72739272827867;1.3367878961518733;17.254275494547368;-17.037443000245275;145.80474282907358;56.190984887291215
1.5750000000000002;39.58181618439336;1.1584047058171256;17.28674803170388;-17.143729380725148;146.12628993120725;55.27073438230224
1.6;39.43667620830601;0.9702632318156325;17.33638459136257;-17.953933843515948;147.48536394561705;54.27887992060738
1.625;39.364707010440384;0.8067021800550283;17.389769003029567;-19.550443734959323;150.5397011242644;53.28445735715828
1.6500000000000001;39.48116696822012;0.6716313988064551;17.490814191064693;-20.675500790711077;156.206002203583;52.496783118703554
1.675;39.640122186697;0.5712045748506511;17.564557337286534;-21.041542834443376;159.3144740281813;52.11336092681895
1.7000000000000002;39.74249459771618;0.5108523252462858;17.60059167085621;-21.164351664193912;160.66270139385702;51.876417789826384
1.725;39.777644671579935;0.48684482998320566;17.596642617622592;-21.167439614621298;160.74381172008768;51.758287462154605
1.75;39.789450298218206;0.4777937160697584;17.59162901651959;-21.165657153284204;160.74401299715464;51.705520798788754
1.7750000000000001;39.80368200845572;0.46778274962159805;17.58784653122906;-21.164587937248594;160.74041676712702;51.65699517065939
1.8;39.83207499198403;0.4487341108211468;17.580605277467974;-21.162983255921375;160.73769805703716;51.59453046945637
1.8250000000000002;39.85466033319769;0.4342245191745197;17.57532343966737;-21.15219801203459;160.73569852962063;51.55094238425364
1.85;39.872766059312504;0.4218029891626554;17.56664380348095;-20.891219515602007;160.39579310301758;51.49588419557226
1.875;39.87417284115212;0.42054438472541056;17.564396249679717;-19.72842016243254;158.32107387432677;51.41952525446798
1.9000000000000001;39.86296130476045;0.4225713135920618;17.544225965127524;-17.541443245261302;155.38909806359487;51.357187766830585
1.925;39.805912441902784;0.43658661635718843;17.44358488014272;-14.620258015934967;152.24119115389394;51.293126879002926
1.9500000000000002;39.67467758622224;0.47952499051843506;17.23049422525358;-12.22543796653974;149.05688627939145;51.21910181714154
1.975;39.51434995387697;0.5530543190341431;17.02455689681436;-10.681335348970583;147.21365303422792;51.080700109231316
2.0;39.30439210184755;0.6814541639206174;16.88121791489225;-9.197876074715479;144.94570261352416;50.70841597998105
2.025;39.13357990547173;0.8029104975204067;16.77877950432565;-7.80024350217678;144.1297483608712;50.430350372317854
2.0500000000000003;38.90665614343028;0.9870839527536596;16.650901628076728;-6.469845951550845;142.59131859064425;50.23371126877331
2.075;38.70888701343244;1.1760972061939516;16.595298537824178;-5.762870918032316;139.62810405516944;50.168598823921776
2.1;38.33174700707361;1.6093269830284858;16.670810259019976;-4.527291658447275;133.22700942311758;50.08374176744513
2.125;37.88803573637525;2.2014127740939657;16.775929310407033;-2.9443197355575608;127.42522744613318;50.003296206186384
2.15;37.42990428159145;2.9049505336570833;16.956454460869235;-1.976176021870503;121.61938374856845;49.886784852571914
2.1750000000000003;37.06535533099497;3.5169209691699597;17.084979438074285;-1.3656798117571416;117.02309060320384;49.8239323429891
2.2;36.74023874800401;4.118538975314004;17.309499129022843;-1.0150207511447566;108.28711746978638;49.8118386465044
2.225;36.51024060736329;4.57723719966071;17.474660997348465;-0.8253382768257338;104.72765881944676;49.81855393389841
2.25;36.20993633635736;5.287798908027234;17.60629827035461;-0.5592012000410684;91.56047597906215;51.85116524009754
2.275;36.02614426562727;5.773503578205283;18.200496381547282;-0.37654318674086956;77.94295998897621;53.386556663160256
2.3000000000000003;34.621384876070586;5.984442228194698;19.59950845185091;-0.13817066878897236;63.13099454266887;54.162778475342314
2.325;32.06768546331795;4.573048264535084;20.985272961812708;-0.029873762954260606;42.06147501655107;54.31140535464294
2.35;31.74374827114984;2.6555444711989473;22.1407138847753;0.013408192408693523;27.021597091385456;54.3254885131122
2.375;31.664948411978873;1.6344517457672614;21.96941724117322;0.0753115128125029;20.312999276751874;54.30428515190698
2.4000000000000004;31.607055465785603;1.1852749916429872;19.107665303863875;0.15018311708798776;16.453328345671263;54.255795176206476
2.4250000000000003;31.529183233946288;1.0252478937218175;18.11614579981296;0.17625044821194755;15.331499689181227;54.197290250319284
2.45;31.447613985101356;0.9491415050040541;17.846464070769446;0.1821266828143123;14.996017675111576;54.142007909233875
2.475;31.418215805494835;0.9359269126387808;17.858932023040634;0.18234196270101308;14.99051042711133;54.117905816455874
2.5;31.41056968809003;0.9357098681025625;17.873217003575625;0.18237812536900536;15.051071884801939;54.10264603900914
2.5250000000000004;31.406012000766623;0.9371961716629541;17.883548074287347;0.18233636486791713;15.146977362630272;54.06809514330637
2.5500000000000003;31.396385627610428;0.9356466480245409;17.89240842229344;0.18218185115641863;15.172414554217083;54.0232800573492
2.575;31.388739286584613;0.9346914930895892;17.90405292138333;0.18215675863627656;15.170551253173564;53.97195508408301
2.6;31.382187162299275;0.9374181188923075;17.927015443057986;0.1827657301740037;15.148807135373875;53.88299790431892
2.625;31.37575531732158;0.9418787417809326;17.800071357447226;0.18946741697357794;14.892463279297623;53.69616374086979
2.6500000000000004;31.365498933884865;0.9379262337123457;16.911249701550656;0.2015528546454724;13.890571143238798;53.344851299190196
2.6750000000000003;31.345535951399157;0.9045575522141724;15.318213322764311;0.21171124703929764;12.267225661835587;52.911066794271754
2.7;31.325118878211907;0.8546280639389562;14.299914030286239;0.22103840134463296;11.228305833863386;52.51932027089815
2.725;31.31879237045745;0.8105150420562302;13.879495917184927;0.24484658743856644;10.780593678937821;52.13689156265387
2.75;31.32535834175224;0.7817385745592288;13.746905019558648;0.28928148119272534;10.613918157124706;51.80517783077932
2.7750000000000004;31.324954616363456;0.739790846109294;13.44871786691222;0.3184993947007166;10.288916205297237;51.52619390729904
2.8000000000000003;31.293575043383477;0.6377636398177408;12.551125086034006;0.33407207910791464;9.36755120300276;51.14358579707993
2.825;31.262579190349623;0.5003999928087145;11.584390661315362;0.3594282495355502;8.374130577059782;50.620785222863965
2.85;31.254430491100983;0.35996928521729893;11.156803697515679;0.5613800499204927;7.860914656763667;49.82859735973726
2.875;31.06525598516125;0.2702027924855806;10.789379063377426;0.7726280053432453;7.388442539101782;49.29885719826677
2.9000000000000004;30.88716181178334;0.20102839792448604;10.035971434550124;0.927984705580927;6.538108105094735;48.92874133160978
2.9250000000000003;30.767288615892777;0.13578126393293344;8.98095574200784;1.0435156801531391;5.399407550885901;48.614078173507075
2.95;30.660538432813297;0.07170544543763167;7.972374456301705;1.1839788023693625;4.3116383586483975;48.28188814026056
2.975;30.488396779075845;0.028668832877088657;7.356679898190144;1.6081641737552113;3.577472200203111;47.82822003372659
3.0;30.287869971708854;0.0070389236543273725;6.86386065398758;2.3069800786274772;2.7662797910777512;47.30950540963531
3.0250000000000004;30.187599573761076;-0.0032342889210591635;6.753150089960226;2.850072167578784;1.9641133634933265;46.95699807522561
3.0500000000000003;30.19803567639246;-0.014922527069530171;6.8971334210776;3.195795166261292;1.2100348857841023;46.76313450656072
3.075;30.281021323865374;-0.041304241519515825;7.021190911152726;3.522779921320567;0.542233932034447;46.61989938729197
3.1;30.443747356371276;-0.0856412371846739;7.174476399991373;4.3892754416071975;0.1927260958454715;46.517488253924654
3.125;30.700220934166094;-0.2125419957778215;7.398661074099679;5.495831833965006;0.0447116156710337;46.29944032605538
3.1500000000000004;30.90324238540843;-0.3905995813552142;7.568894439060057;6.15075899596665;0.0;46.07696609719124
3.1750000000000003;31.009189911202924;-0.734427516627603;7.690731764115737;6.322612932033567;-0.27807592885982596;45.85481830437206
3.2;31.22056802750564;-1.1318806307015588;7.794883919027126;6.811528842716615;-1.097136556067128;45.55578601218813
3.225;31.390075043125112;-1.7747013265029097;7.927427538615232;8.164197638091412;-3.3883367609532176;44.98679722424681
3.25;31.470613249608746;-2.677261694179504;8.074679499009928;10.042754375468194;-7.395570637573725;44.22425833687846
3.2750000000000004;31.52707835077533;-3.6360690760333494;8.15187957625054;11.056498167127002;-12.617704433259636;43.6679710050185
3.3000000000000003;31.724124549007627;-4.323184667405336;8.176397304914543;11.920775748174819;-17.16326115062809;43.49632208445219
3.325;31.951154940983265;-4.875352511563005;8.191246776526334;13.429756038038303;-20.301127952268153;43.35667633607468
3.35;32.06175535675915;-5.532801021107448;8.177461374550699;15.376782063779736;-23.711011518405222;42.999721467470316
3.375;32.02183660446128;-6.208064613178349;8.158989341868232;17.08584983355094;-27.23809110520277;42.49966547548776
3.4000000000000004;31.90778787536859;-6.5528262324524436;8.195867161663653;17.516393450817727;-29.25428663316808;42.20830432851116
3.4250000000000003;31.8810388696043;-6.644155645935294;8.245172804305046;17.543898276791065;-29.489995799094512;42.169737841143
3.45;31.863312664661468;-6.680090104793943;8.292554918806172;17.561034933163075;-29.46887787355692;42.15081096537802
3.475;31.84403036055415;-6.6959350928811565;8.34928559840314;17.584181092693502;-29.22990336297808;42.131777260735646
3.5;31.69402637770862;-6.524828808386569;8.446311701868325;17.58203607803906;-25.610370797200723;42.128188780225216
3.5250000000000004;31.1528058121585;-5.845755086397022;8.646206511516086;16.96306095683363;-20.256734653027966;42.12814008775877
3.5500000000000003;30.2956233677553;-4.768728444078464;8.875257278114207;15.298003302864913;-13.58030210738363;42.13168454718472
3.575;29.27136446455469;-3.5093423872637652;9.044690344374526;12.403813277699717;-6.367613046768031;42.146953024963146
3.6;28.258720090074032;-2.3963197099387745;9.109708529920422;9.102017536981318;-2.64660952998101;42.22292990752949
3.625;26.84998006397723;-1.0544226930313034;9.098945251744249;5.854429521893966;-0.6261793448877329;42.8625060396528
3.6500000000000004;25.73766161526456;-0.21815517043826094;8.875843748090452;3.665377120765767;3.5291142752112927;44.22016837352126
3.6750000000000003;25.000443438781843;0.48773834314230247;8.264717347771066;2.2052497023729085;12.377812120400225;45.88009325716553
3.7;24.5914236292497;1.4107667960318087;7.233740638526466;1.0891419858042084;25.56154464162444;47.43552690353656
3.725;24.43462562509779;2.172916114721572;6.291826596714659;0.5749048399804944;31.840432964562034;48.708063752538315
3.75;24.46212723790154;3.0673996645058375;5.277850678741122;0.31083284893767754;37.159312145316086;50.59461335642474
3.7750000000000004;24.67010441144815;4.150154506462274;4.448553996939134;0.20985427438940213;42.85554506436739;52.33344851353717
3.8000000000000003;24.955481103949335;5.269925824269686;3.6627126385477218;0.17124684881671312;49.24873961176834;53.92564665642196
3.825;25.236814380538647;6.221571871086111;2.8035314853169977;0.12336121186310116;56.22329347631055;55.40107150643007
3.85;25.495149597865776;6.569594170711668;1.9761717892916717;0.04173975882140117;62.59968411457296;56.47901587125661
3.875;26.022095756999907;7.002728524306503;1.2023805705777748;0.010868037159342495;72.23699550118997;57.72902916686669
3.9000000000000004;26.723219605066173;7.4560286488257805;0.6113704126818943;-1.0467553694226434e-05;81.43512432124551;59.22872546225744
3.9250000000000003;27.494331745226308;7.614688308209742;0.22601644278573466;-0.019338873469648268;90.25624600895354;60.722378407502035
3.95;28.19008435859861;7.150975544761459;0.03221323882264052;-0.08884532999003818;98.99601911766409;61.82927418145221
3.975;28.646790799677564;6.285748412582511;0.004404465807059395;-0.281096135336688;104.52409885557245;62.29799056339612
4.0;29.246157264751627;5.27112367627869;-0.0075853644454623595;-0.5243013305746212;113.83100142495199;62.516409262635406
4.025;29.909235270909733;4.8147021854355;-0.026305288813335225;-0.6209853191460261;126.96043522307374;62.65470105337693
4.05;30.506153719472625;4.5096489341813735;-0.042138004092304004;-0.629420675772296;138.5013968630725;62.7337060929262
