Record_num;Frame_signature;Status;Unix_Timestamp;X;Y;Z;Pitch;Yaw;Roll
0;27540;0;1776849936.5924034;-0.06664143168634455;0.27911662327779746;0.05438911793309531;-0.2639877872575314;-12.138047776277238;0.0
0;27544;0;1776849936.6192844;-0.06650708602591399;0.2791310363743452;0.055159572453927566;-0.2635243235435968;-12.13363527312992;0.0
0;27547;0;1776849936.6498632;-0.06560474235787538;0.27911387570850404;0.059972417403335636;-0.26301016717619824;-12.13266291301387;0.0
0;27551;0;1776849936.6819158;-0.06445058862099039;0.279181959544216;0.0664696911421406;-0.25856470018270533;-12.132436252517852;0.0
0;27555;0;1776849936.7147443;-0.06445094953051622;0.27919932977042705;0.06646448123850156;-0.2580480919589797;-12.132712536909448;0.0
0;27559;0;1776849936.7466545;-0.07015936236267145;0.2788965616049816;0.037789983655669594;-0.2635274250370704;-12.145638891114267;0.0
0;27563;0;1776849936.7787027;-0.06912492580817804;0.2788160438539926;0.04229143644830126;-0.26354234573540286;-12.152492353449459;0.0
0;27567;0;1776849936.8104696;-0.0711573645184199;0.2784561588455235;0.03659852235183199;-0.2726050982696192;-12.152491012263093;0.0
0;27570;0;1776849936.842358;-0.07154985944888448;0.27824296609594124;0.03613844129153386;-0.2740815558553157;-12.153745021516205;0.0
0;27574;0;1776849936.8741853;-0.071165240495653;0.2780754575069837;0.038815802039953405;-0.27493595443918384;-12.147442786777834;0.0
0;27576;0;1776849936.892161;-0.06513275419378546;0.2776364518166578;0.0702314394876531;-0.27493488568129765;-12.132579759459118;0.0
0;27580;0;1776849936.9221091;-0.06534247755502262;0.27767256605372664;0.07022997256506423;-0.274908481074698;-12.07357426524446;0.0
0;27582;0;1776849936.940088;-0.06543344421889663;0.2776918223232662;0.07037505237332763;-0.2748947967825475;-12.046702255195935;0.0
0;27586;0;1776849936.9699793;-0.06536058124252811;0.2777959505425903;0.07093558561479567;-0.27479699495794396;-12.02579315973494;0.0
0;27589;0;1776849937.0016167;-0.06533514876319965;0.2779027564777513;0.0712322241394233;-0.2745676940012668;-12.004878699528476;0.0
