Record_num;Frame_signature;Status;Unix_Timestamp;X;Y;Z;Pitch;Yaw;Roll
0;5077;0;1778232944.0910454;-0.026477146503770047;0.09670746542555664;0.03186406171242556;0.5394889050581324;0.0;0.0
0;5081;0;1778232944.1223571;-0.027899103840505042;0.08723029561774209;0.025616767299791572;0.511101731623601;0.0;0.0
0;5085;0;1778232944.1541831;-0.028993230173674098;0.08466809411367014;0.017645029709364317;0.5009095534761405;0.0;0.0
0;5088;0;1778232944.18543;-0.028259437075320786;0.0853190992236945;0.05291213644647427;0.500985414330022;0.0;0.0
0;5092;0;1778232944.217006;-0.024752490855046244;0.08468360740215956;0.018943259111073897;0.4954601456188627;0.0;0.0
0;5096;0;1778232944.2490659;-0.02425939967065753;0.08444292149627877;0.01395686324871133;0.4759719113774449;0.0;0.0
0;5100;0;1778232944.2808783;-0.015550571316612702;0.08067942681435096;0.009960256667464001;0.40309251478970914;0.0;0.0
0;5103;0;1778232944.3115325;-0.005909643177292558;0.08052806019499241;0.015491398162459933;0.4032281422610685;0.0;0.0
0;5106;0;1778232944.3328614;-0.002587496459407698;0.0817312394161768;0.10334099415260628;0.48875165714752195;0.0;0.0
0;5109;0;1778232944.3544083;-0.0012673439869242973;0.09421939008119364;0.21512009958815445;0.5174905147947162;0.0;0.0
0;5111;0;1778232944.3751893;-0.0007806212912401583;0.09456722536839707;0.21501422503241496;0.51902361654838;0.0;0.0
0;5114;0;1778232944.3969684;-0.0003925511861454325;0.09447700380806025;0.19967796848653138;0.519079275782609;0.0;0.0
0;5116;0;1778232944.4178863;0.0010885828974656932;0.09440565432325167;0.1929500211706268;0.5190740367733632;0.0;0.0
0;5119;0;1778232944.4374678;0.0020786844271701937;0.09416188322303715;0.1790856118823032;0.5190887059992518;0.0;0.0
0;5121;0;1778232944.4548085;0.0023017719916456794;0.09415376275870592;0.17893504275657432;0.5221084709286231;0.0;0.0
0;5123;0;1778232944.474912;0.0023611114115779934;0.09401462631537598;0.1790977780259966;0.525106693051975;0.0;0.0
0;5126;0;1778232944.4964027;0.002408570832314963;0.0937361380472249;0.17533143099459042;0.5264533699006306;0.0;0.0
0;5128;0;1778232944.5154238;0.0024211753792126216;0.09323765795971457;0.17531331566484218;0.5265402536299656;0.0;0.0
0;5131;0;1778232944.5387375;0.0026630862673247377;0.0927908053977625;0.17519510033176777;0.5276165556894556;0.0;0.0
0;5133;0;1778232944.5599515;0.0027169303667601346;0.09239397955298795;0.1751965090431428;0.5289114292146871;0.0;0.0
0;5135;0;1778232944.5774963;0.0028230568679095203;0.08700257917030575;0.11137004359362364;0.5288582008807481;0.0;0.0
0;5139;0;1778232944.6089633;0.00282262865166768;0.08585747145605213;0.11883731989431809;0.528863481802068;0.0;0.0
0;5142;0;1778232944.6309636;0.002821948490015922;0.08498225421366482;0.12860045811126267;0.5287675450647561;0.0;0.0
0;5144;0;1778232944.65254;0.0028215641140945085;0.08504240386092982;0.14270208973824333;0.5287712752393392;0.0;0.0
0;5147;0;1778232944.6706345;0.0028179582932169587;0.08494910874850205;0.1447811032406818;0.5287664553508329;0.0;0.0
0;5149;0;1778232944.6879911;0.0028160757061792352;0.08553085997741622;0.21749972744112608;0.5289457552032667;0.0;0.0
