Unix_Timestamp;X;Y;Z;Pitch;Yaw;Roll
1779115732.467119;0.8616331666626132;0.3151268951186896;0.2825911109252326;1.985435129587215;-4.968364543038134;-0.0066821139890443
1779115732.4921188;0.8687414551294455;0.31634133127720826;0.31773810689871823;1.9853078156539494;-4.9279041473455925;0.006094923455223288
1779115732.51712;0.882966483808588;0.31709918950083776;0.3374637694397994;1.9853106610597657;-4.929139335931976;0.01130998655642139
1779115732.542119;0.8983967613792101;0.3193038721859231;0.3944736569585573;1.986242749903457;-4.932604179899017;0.013479906582294362
1779115732.567122;0.9022851015207655;0.31885007697763423;0.37884038656842056;1.9861931504742174;-4.946397708911322;0.01816430754073698
1779115732.592124;0.9010832265058579;0.31774126455565005;0.35429708681903055;1.9781367493646027;-4.946311664352448;0.022677793939618517
1779115732.617123;0.8839538208675305;0.30850413335167515;0.16438356931344875;1.901953864334407;-4.938765643371958;0.024580994089122343
1779115732.642127;0.8848197185090559;0.3077308602628787;0.17411767206610185;1.8988904053259315;-4.948252778653157;0.024590009115607124
1779115732.667126;0.8852671554486856;0.3049511515461181;0.17888764031927726;1.886766219314366;-4.970919150442023;0.024564291511972217
1779115732.692126;0.8973566914520692;0.3047212446977482;0.31174755291890016;1.843848779853286;-5.1456468709547645;0.02269020906500928
1779115732.7171268;0.9063161053010995;0.3116116351167418;0.39479229333346755;1.9356560383410726;-5.150644006839513;0.0063504489230391155
1779115732.7421288;0.9169491771056085;0.3224394882085368;0.49950621037276133;2.0491649151254583;-5.15669371928804;-0.006185900549818483
1779115732.7671309;0.90648009055581;0.3188925429796825;0.3844803641742056;2.0109014669656107;-5.193348812787353;-0.006630479152373259
1779115732.79213;0.9049092201871864;0.31847898331675856;0.36986664942150327;2.000476082972634;-5.217661181910166;-0.00672149220801249
1779115732.817132;0.9104513489161367;0.3244757472455353;0.4850801380101398;2.0172204450414295;-5.218085955688462;-0.006675069049393732
1779115732.8421319;0.8994492936849916;0.3266009683146736;0.45559758533718386;2.0177795794443827;-5.256330943637329;-0.006559389668203557
1779115732.867132;0.8851011243977898;0.3239593417086142;0.3212872033162354;1.8720139847320147;-5.449431795534287;-0.006466517259211951
1779115732.892132;0.9142238586050047;0.3228347409680757;0.31517241596314116;1.8568924347045488;-5.601142218198357;-0.009128266211243175
1779115732.9171329;0.9248516533338288;0.3225141801948958;0.31616349590956205;1.8539475630436093;-5.64815911199678;-0.011886917087072022
1779115732.942136;0.9253566770085799;0.32109696031695045;0.31559538283487176;1.8014657543446682;-5.649594964568759;-0.013647187603366943
1779115732.967136;0.9239608827782992;0.31590162143549083;0.2965681064081879;1.6830053101515303;-5.655148154339277;-0.014007153799878415
1779115732.9921389;0.9148302444112157;0.30259461819219696;0.1969434669403085;1.5969795948259462;-5.668904397548802;-0.014213497786831621
1779115733.01714;0.9163638398435393;0.30183176110559906;0.193455523934834;1.5949118186664815;-5.6791413208195705;-0.016212428672060655
1779115733.042141;0.9228188300904034;0.30229804209561806;0.2103246078081653;1.5971047312962758;-5.6871049891936885;-0.02675330837283626
1779115733.067138;0.9343691905206913;0.30542762072119806;0.2899782599537537;1.6522843932217595;-5.690863835672539;-0.03866506488156991
1779115733.092143;0.9454763007812719;0.309933349241836;0.38787936881188617;1.732400353725169;-5.685956867030986;-0.04796746348424154
1779115733.117143;0.9448070120404278;0.3111982845676602;0.3722442799338599;1.7310109282357515;-5.663266340818325;-0.05418199583616597
1779115733.142144;0.9430170223321636;0.31061949423692015;0.35426825886456187;1.7119777722330294;-5.593914361523565;-0.055379106166543186
1779115733.1671429;0.9423703893480596;0.31047702451711007;0.3494523815127335;1.7052848733943218;-5.552744339200284;-0.055756285243999615
1779115733.192144;0.9419509952735688;0.310488577792327;0.3492588880356147;1.7034504063108316;-5.521227760732287;-0.05583199416254959
1779115733.2171478;0.9409655451226929;0.31032248953649477;0.3436024836343998;1.698930437784386;-5.4970822419728975;-0.056358621694995815
1779115733.2421448;0.9387492986513372;0.30958318951610264;0.320420844280465;1.683513674630866;-5.492764213788413;-0.058348529425378194
1779115733.267149;0.9344538786218551;0.30788617615478076;0.2759446150039909;1.6475850306145325;-5.487265283262222;-0.05889244728460644
1779115733.2921479;0.9352421812368509;0.3078644469585723;0.2849989304466318;1.6349760509425288;-5.4776002170368985;-0.059229960734129575
1779115733.3171508;0.9365854233620718;0.3081532857121618;0.2991356184301359;1.633166704462838;-5.471818560869816;-0.06003405956738724
1779115733.3421478;0.9356485858111248;0.30756657127104586;0.2893939121811404;1.630734580610394;-5.465878350212794;-0.06112514040633479
1779115733.367153;0.9318162431945108;0.3051878156887854;0.2521580276329019;1.620270437592091;-5.440921010371645;-0.061384026701652945
1779115733.392154;0.9313347289096771;0.30452754991759096;0.24758475060138319;1.618200547055908;-5.438406209487751;-0.06257717889013174
1779115733.417152;0.9314708583787717;0.30434777041422;0.24774145790665528;1.6175555002850335;-5.438336273403998;-0.06653721120439185
1779115733.442155;0.9365394388225807;0.30583986467254076;0.30019953023896623;1.6178514746406614;-5.438455244242705;-0.06906192207269088
1779115733.467156;0.9435355091421899;0.30817338163025393;0.37396764382100955;1.6199865007054484;-5.438769317945147;-0.06939704173843404
1779115733.492159;0.9434896201304387;0.30886839454663817;0.37396057485059;1.625632026087125;-5.440398786849205;-0.06988479095211084
1779115733.517159;0.9431376225344038;0.30882933687571235;0.3699994975312709;1.6263063065271008;-5.4631117538394935;-0.07077192511514487
1779115733.54216;0.9417629699386436;0.30832203602879654;0.3517993554267107;1.6268139433254458;-5.496541751579307;-0.07263401184584176
1779115733.5671608;0.9411084493794178;0.30790125962316417;0.3370392266327363;1.6286850774999422;-5.59566675739481;-0.07456560040702019
1779115733.592162;0.9445120661794615;0.3082646341463159;0.34058039912898247;1.6441063617690261;-5.710956809416813;-0.07787998489518784
1779115733.617164;0.9566219270172053;0.3102227321483474;0.37480060261928816;1.6939982031765992;-5.711701622309276;-0.08573162672244211
1779115733.6421618;0.9580367235545825;0.3112244944441013;0.3753234813125713;1.7010213555822724;-5.71181055743991;-0.08884119085800236
1779115733.667165;0.9586421833677293;0.31143142893025116;0.3742755611569982;1.7024947632507228;-5.711870456730347;-0.09035912749593099
1779115733.692165;0.9589840710352532;0.3115641584700347;0.3731927219643043;1.7026860894453162;-5.711861724307539;-0.09144720930777847
1779115733.717167;0.9584888892822556;0.311644588517345;0.3655313780065555;1.7027901132749421;-5.708368526656939;-0.09228194330548074
1779115733.742168;0.9562182703166527;0.31130423403015034;0.34243800117421325;1.7022131124377418;-5.697119820098791;-0.09251163097527826
1779115733.767168;0.956854019164089;0.3114421422282789;0.3450833328364;1.7022777738831247;-5.697167185272776;-0.0932128700477684
1779115733.792167;0.9570468911639173;0.31158940619808523;0.34605108986224276;1.7025038976173625;-5.696827229387599;-0.0936494106224444
1779115733.8171709;0.9601600890993294;0.31304523706306836;0.3657393947019801;1.7086271003892186;-5.69725157925235;-0.09702390763629615
1779115733.84217;0.9651957700769406;0.3148071643467755;0.3869884625065498;1.7168889735168689;-5.7001351223825525;-0.10312100257557516
1779115733.867169;0.9695881354558682;0.31502264127982343;0.3787603731693476;1.7200597165066034;-5.707350271013155;-0.1105675602431889
1779115733.892174;0.9723838680253658;0.31546018194400505;0.38121603189405917;1.7228682209717847;-5.709197918924461;-0.11530553441991456
1779115733.917172;0.9733677655209839;0.31582661401449497;0.38251896948598824;1.7254230835743993;-5.709635810516104;-0.11743742877642414
1779115733.9421759;0.9746096823509801;0.31632173297036625;0.38471216587533796;1.7292448060977348;-5.71040406799586;-0.11928730103691071
1779115733.967175;0.9759375358656597;0.317166518079079;0.38771161747046956;1.7352291901611943;-5.711279277924256;-0.12113956325019178
1779115733.992178;0.9762943341716188;0.3184431711553979;0.39029219220682115;1.7431126961528336;-5.711291386016629;-0.12246575929724704
1779115734.0171769;0.9766628705476204;0.31879956597754466;0.3902879790493321;1.7444210883809323;-5.711589217949677;-0.1244325962257089
1779115734.0421789;0.9788143172339526;0.31889513956630927;0.3897608512468859;1.7448033004781087;-5.720394904669055;-0.12619359998537338
1779115734.0671809;0.9793726578673455;0.31882743012237463;0.3854636334074653;1.7449629758186218;-5.724299211959142;-0.12745032964061992
1779115734.0921829;0.9792119351447439;0.3186367472331209;0.3776503833152758;1.744731516620774;-5.725170552358522;-0.12953738118917335
1779115734.1171799;0.9803285669059416;0.3183544211552956;0.3674813481046304;1.743939952149564;-5.729439136103224;-0.133735067958465
1779115734.142184;0.9871748703915572;0.31793489834364214;0.35298542868271393;1.7438272999032076;-5.755967323534886;-0.13970448182387538
1779115734.1671848;0.9884263350854072;0.3178889389276446;0.35048674349838665;1.7438202612970906;-5.760508163398464;-0.1420019517952693
1779115734.1921868;0.9885674010125034;0.3182222143157845;0.35215190734545726;1.7445237052250135;-5.759098857668092;-0.14269215681455058
1779115734.217188;0.9887076662520672;0.31868382490731134;0.3545737708072386;1.7453990337895422;-5.756621482729717;-0.14278734108200564
1779115734.242189;0.9887445693675543;0.31890726379236534;0.35613454468125416;1.745457149446147;-5.753919099910673;-0.14295874213659496
1779115734.26719;0.9699088520374688;0.3129388252466748;0.35690845473971233;1.7126353737499318;-5.637459051296656;-0.14049748518207703
1779115734.292189;-0.0026093614892164973;-0.007536839899225774;-0.06437203226689107;-0.0001808452740661378;3.669419936549459e-05;8.847468024530884e-06
1779115734.317193;-0.0025972929444996475;-0.0076661039518773465;-0.06460353992614452;-0.0010192186983602077;7.892510146362413e-05;2.3068656689077414e-05
